source,target,rating,timestamp,datetime,prev_txn_time,time_diff_sec,sender_txn_count,receiver_txn_count,sender_avg_rating,receiver_avg_rating,unique_receivers
3735,1272,2,1367025395,2013-04-27 01:16:35,22:44.1,10430.61513,89,9,1.112359551,-0.111111111,89
3735,3892,1,1367098620,2013-04-27 21:37:00,16:34.7,73225.19908,90,8,1.111111111,1.375,90
3735,1998,1,1367164574,2013-04-28 15:56:14,36:59.9,65953.91148,91,10,1.10989011,1.3,91
3735,1502,2,1367168602,2013-04-28 17:03:22,56:13.8,4027.856,92,28,1.119565217,1.5,92
3735,4181,1,1367174619,2013-04-28 18:43:39,03:21.7,6017.67864,93,2,1.11827957,1,93
3735,4183,1,1367179297,2013-04-28 20:01:37,43:39.4,4677.57807,94,1,1.117021277,1,94
3735,4184,1,1367183523,2013-04-28 21:12:03,01:37.0,4225.73924,95,2,1.115789474,1,95
3735,4078,1,1367185058,2013-04-28 21:37:38,12:02.7,1535.43709,96,5,1.114583333,1,96
3735,4103,1,1367187457,2013-04-28 22:17:37,37:38.1,2398.71333,97,2,1.113402062,1.5,97
3735,4185,1,1367188536,2013-04-28 22:35:36,17:36.8,1078.9092,98,1,1.112244898,1,98
3735,1334,1,1367190826,2013-04-28 23:13:46,35:35.8,2290.14692,99,127,1.111111111,1.559055118,99
3735,4169,2,1367296753,2013-04-30 04:39:13,13:45.9,105927.5628,100,2,1.12,1.5,100
3735,1689,1,1367372260,2013-05-01 01:37:40,39:13.5,75506.60674,101,10,1.118811881,1.1,101
3735,3923,1,1367379437,2013-05-01 03:37:17,37:40.1,7176.56318,102,4,1.117647059,1,102
3735,4113,1,1367381148,2013-05-01 04:05:48,37:16.6,1711.07502,103,3,1.116504854,1,103
3735,4199,1,1367381802,2013-05-01 04:16:42,05:47.7,654.42432,104,1,1.115384615,1,104
3735,4088,1,1367382645,2013-05-01 04:30:45,16:42.1,842.5347102,105,3,1.114285714,1,105
3735,1832,1,1367382909,2013-05-01 04:35:09,30:44.7,264.1428399,106,82,1.113207547,1.829268293,106
3735,4209,1,1367543889,2013-05-03 01:18:09,35:08.8,160980.5734,107,6,1.112149533,1.333333333,107
3735,4210,1,1367544132,2013-05-03 01:22:12,18:09.4,242.9261999,108,3,1.111111111,1,108
3735,2325,1,1367544183,2013-05-03 01:23:03,22:12.3,50.93032002,109,9,1.110091743,1,109
3735,4211,1,1367545102,2013-05-03 01:38:22,23:03.2,918.4677501,110,4,1.109090909,1,110
3735,4212,1,1367545227,2013-05-03 01:40:27,38:21.7,125.6867199,111,1,1.108108108,1,111
3735,3429,1,1367545752,2013-05-03 01:49:12,40:27.4,524.5230901,112,15,1.107142857,2.266666667,112
3735,2187,1,1367692410,2013-05-04 18:33:30,49:11.9,146657.9226,113,22,1.10619469,0.681818182,113
3735,4217,1,1367696226,2013-05-04 19:37:06,33:29.8,3815.79168,114,8,1.105263158,1,114
3735,4172,1,1367700266,2013-05-04 20:44:26,37:05.6,4040.82485,115,93,1.104347826,2.913978495,115
3735,1755,1,1367708484,2013-05-04 23:01:24,44:26.5,8217.4815,116,3,1.103448276,1.666666667,116
3735,4219,1,1367708927,2013-05-04 23:08:47,01:23.9,442.6150301,117,3,1.102564103,1,117
3735,4220,1,1367712730,2013-05-05 00:12:10,08:46.6,3803.81566,118,1,1.101694915,1,118
3735,4198,2,1367714078,2013-05-05 00:34:38,12:10.4,1347.40428,119,7,1.109243697,-0.428571429,119
3735,3465,2,1367716149,2013-05-05 01:09:09,34:37.8,2070.94686,120,28,1.116666667,1.392857143,120
3735,1899,1,1367797923,2013-05-05 23:52:03,09:08.7,81773.84666,121,127,1.115702479,1.811023622,121
3735,1612,1,1367806686,2013-05-06 02:18:06,52:02.6,8763.75138,122,27,1.114754098,1.666666667,122
3735,1916,1,1367808889,2013-05-06 02:54:49,18:06.3,2202.47545,123,20,1.113821138,1.3,123
3735,4227,1,1367811620,2013-05-06 03:40:20,54:48.8,2731.3343,124,1,1.112903226,1,124
3735,4167,1,1367905066,2013-05-07 05:37:46,40:20.1,93445.8164,125,1,1.112,1,125
3735,2822,1,1367978078,2013-05-08 01:54:38,37:45.9,73011.6866,126,11,1.111111111,2.272727273,126
3735,3830,2,1367981217,2013-05-08 02:46:57,54:37.6,3139.10209,127,4,1.118110236,1.25,127
3735,4236,1,1367982186,2013-05-08 03:03:06,46:56.7,969.01039,128,10,1.1171875,0.3,128
3735,1227,2,1367987365,2013-05-08 04:29:25,03:05.7,5179.33459,129,5,1.124031008,1.4,129
3735,4256,1,1368229566,2013-05-10 23:46:06,29:25.1,242200.6605,130,1,1.123076923,1,130
3735,1674,1,1368233276,2013-05-11 00:47:56,46:05.7,3710.3133,131,9,1.122137405,1.555555556,131
3735,3897,1,1376963358,2013-08-20 01:49:18,47:56.0,8730082.261,132,43,1.121212121,2.139534884,132
3735,4928,1,1382208400,2013-10-19 18:46:40,49:18.3,5245041.485,133,1,1.120300752,1,133
3736,3394,1,1364250357,2013-03-25 22:25:57,0,0,1,4,1,1.75,1
3736,3781,1,1365374898,2013-04-07 22:48:18,25:57.5,1124540.182,2,13,1,2.384615385,2
3737,436,1,1364941982,2013-04-02 22:33:02,0,0,1,12,1,1.25,1
3738,3735,2,1364074388,2013-03-23 21:33:08,0,0,1,57,2,1.350877193,1
3738,2487,2,1364083386,2013-03-24 00:03:06,33:07.8,8998.40879,2,3,2,1.666666667,2
3738,3628,2,1364105985,2013-03-24 06:19:45,03:06.2,22599.15938,3,4,2,1.5,3
3738,3669,2,1364293106,2013-03-26 10:18:26,19:45.4,187120.6205,4,30,2,1.466666667,4
3738,2110,1,1364373190,2013-03-27 08:33:10,18:26.0,80084.34572,5,36,1.8,1.75,5
3738,3380,2,1364509128,2013-03-28 22:18:48,33:10.3,135937.2237,6,4,1.833333333,1.75,6
3738,3802,2,1364512407,2013-03-28 23:13:27,18:47.5,3279.29284,7,2,1.857142857,2.5,7
3738,2625,2,1364587505,2013-03-29 20:05:05,13:26.8,75098.48871,8,83,1.875,2.313253012,8
3738,3767,2,1364627643,2013-03-30 07:14:03,05:05.3,40137.87955,9,9,1.888888889,-0.111111111,9
3738,3023,2,1364637094,2013-03-30 09:51:34,14:03.2,9451.22886,10,5,1.9,1.2,10
3738,3656,2,1364652477,2013-03-30 14:07:57,51:34.4,15382.50065,11,19,1.909090909,1.578947368,11
3738,1612,2,1364703773,2013-03-31 04:22:53,07:56.9,51295.87635,12,28,1.916666667,1.678571429,12
3738,2642,2,1364926559,2013-04-02 18:15:59,22:52.8,222786.3142,13,303,1.923076923,2.570957096,13
3738,767,2,1364957152,2013-04-03 02:45:52,15:59.1,30592.87445,14,12,1.928571429,1.5,14
3738,3828,2,1364980676,2013-04-03 09:17:56,45:52.0,23524.45988,15,36,1.933333333,1.888888889,15
3738,687,3,1365194250,2013-04-05 20:37:30,17:56.5,213573.9749,16,41,2,1.414634146,16
3738,3873,1,1365194759,2013-04-05 20:45:59,37:30.4,508.98402,17,1,1.941176471,1,17
3738,3441,2,1365740018,2013-04-12 04:13:38,45:59.4,545258.6361,18,2,1.944444444,2,18
3738,3854,2,1365893861,2013-04-13 22:57:41,13:38.1,153842.5297,19,6,1.947368421,1.166666667,19
3739,35,1,1364140616,2013-03-24 15:56:56,0,0,1,378,1,1.891534392,1
3739,3753,1,1364267162,2013-03-26 03:06:02,56:55.8,126546.1128,2,1,1,1,2
3740,35,1,1364257081,2013-03-26 00:18:01,0,0,1,379,1,1.889182058,1
3740,1629,2,1364259598,2013-03-26 00:59:58,18:00.9,2517.20008,2,39,1.5,1.256410256,2
3742,35,1,1364573469,2013-03-29 16:11:09,0,0,1,380,1,1.886842105,1
3744,2962,10,1364197802,2013-03-25 07:50:02,0,0,1,11,10,-3.727272727,1
3744,23,10,1364202348,2013-03-25 09:05:48,50:02.1,4545.57341,2,25,10,3.4,2
3744,1670,10,1364293988,2013-03-26 10:33:08,05:47.7,91640.27485,3,25,10,2.32,3
3744,1743,10,1364294014,2013-03-26 10:33:34,33:08.0,26.35461998,4,11,10,4.818181818,4
3744,29,10,1364294041,2013-03-26 10:34:01,33:34.3,26.3299799,5,34,10,2.088235294,5
3744,1967,10,1364294105,2013-03-26 10:35:05,34:00.7,63.92487001,6,29,10,1.482758621,6
3744,1383,-10,1364294574,2013-03-26 10:42:54,35:04.6,469.2102301,7,95,7.142857143,-2.336842105,7
3744,2125,10,1364294759,2013-03-26 10:45:59,42:53.8,184.9830699,8,159,7.5,2.402515723,8
3744,535,10,1364295026,2013-03-26 10:50:26,45:58.8,267.4148102,9,26,7.777777778,2.730769231,9
3744,2173,10,1364295344,2013-03-26 10:55:44,50:26.2,318.07566,10,54,8,0.777777778,10
3744,493,10,1364295699,2013-03-26 11:01:39,55:44.3,355.0427399,11,17,8.181818182,2.705882353,11
3744,2438,10,1364296477,2013-03-26 11:14:37,01:39.3,777.4816899,12,4,8.333333333,5,12
3744,3736,10,1364302365,2013-03-26 12:52:45,14:36.8,5887.73931,13,2,8.461538462,5.5,13
3744,3394,10,1364302404,2013-03-26 12:53:24,52:44.5,39.85943008,14,5,8.571428571,3.4,14
3744,2017,10,1364313648,2013-03-26 16:00:48,53:24.4,11243.3877,15,28,8.666666667,-5.142857143,15
3744,3756,10,1364313682,2013-03-26 16:01:22,00:47.8,34.18055987,16,16,8.75,-8.75,16
3744,3757,10,1364315687,2013-03-26 16:34:47,01:22.0,2005.32492,17,16,8.823529412,-8.75,17
3744,3759,10,1364315696,2013-03-26 16:34:56,34:47.3,8.635290146,18,15,8.888888889,-8.666666667,18
3744,3760,10,1364316276,2013-03-26 16:44:36,34:55.9,579.8009601,19,17,8.947368421,-8.823529412,19
3744,2934,10,1364498445,2013-03-28 19:20:45,44:35.7,182169.0343,20,27,9,2.148148148,20
3744,3408,10,1373268449,2013-07-08 07:27:29,20:44.7,8770004.516,21,7,9.047619048,2.285714286,21
3744,2388,-10,1374237952,2013-07-19 12:45:52,27:29.3,969502.5355,22,102,8.181818182,0.803921569,22
3744,1810,-10,1374237955,2013-07-19 12:45:55,45:51.8,3.523159981,23,229,7.391304348,2.034934498,23
3744,3786,-10,1374237959,2013-07-19 12:45:59,45:55.3,3.265429974,24,2,6.666666667,-10,24
3744,1363,-10,1374237964,2013-07-19 12:46:04,45:58.6,5.598799944,25,37,6,1.513513514,25
3744,2028,-10,1374237969,2013-07-19 12:46:09,46:04.2,5.258919954,26,273,5.384615385,0.919413919,26
3744,3787,-10,1374237987,2013-07-19 12:46:27,46:09.4,17.42233014,27,2,4.814814815,-10,27
3744,3788,-10,1374237989,2013-07-19 12:46:29,46:26.9,2.583489895,28,2,4.285714286,-10,28
3744,3789,-10,1374237992,2013-07-19 12:46:32,46:29.5,2.622280121,29,2,3.793103448,-10,29
3744,3790,-10,1374237994,2013-07-19 12:46:34,46:32.1,2.326009988,30,2,3.333333333,-10,30
3744,3791,-10,1374237997,2013-07-19 12:46:37,46:34.4,2.678329945,31,2,2.903225806,-10,31
3744,3792,-10,1374238000,2013-07-19 12:46:40,46:37.1,2.510240078,32,2,2.5,-10,32
3745,3160,2,1364152798,2013-03-24 19:19:58,0,0,1,5,2,1.4,1
3746,3858,1,1365062810,2013-04-04 08:06:50,0,0,1,1,1,1,1
3746,2625,2,1366056672,2013-04-15 20:11:12,06:49.6,993862.7884,2,84,1.5,2.30952381,2
3746,3926,1,1367900477,2013-05-07 04:21:17,11:12.4,1843804.476,3,12,1.333333333,2.416666667,3
3746,3433,2,1367905665,2013-05-07 05:47:45,21:16.9,5188.43192,4,3,1.5,1.666666667,4
3746,4416,1,1373307438,2013-07-08 18:17:18,47:45.3,5401772.811,5,3,1.4,1,5
3746,4505,2,1374172237,2013-07-18 18:30:37,17:18.1,864799.2162,6,2,1.5,1.5,6
3746,4807,1,1377809884,2013-08-29 20:58:04,30:37.3,3637646.727,7,1,1.428571429,1,7
3746,4698,-10,1377839451,2013-08-30 05:10:51,58:04.1,29566.6187,8,6,0,-4.833333333,8
3746,4774,1,1378840723,2013-09-10 19:18:43,10:50.7,1001272.796,9,2,0.111111111,1,9
3746,4856,2,1379104395,2013-09-13 20:33:15,18:43.5,263671.8499,10,1,0.3,2,10
3746,25,10,1384374101,2013-11-13 20:21:41,33:15.3,5269705.805,11,92,1.181818182,3.27173913,11
3746,5028,1,1384807970,2013-11-18 20:52:50,21:41.1,433869.3304,12,10,1.166666667,1.5,12
3746,4635,3,1385398445,2013-11-25 16:54:05,52:50.5,590474.8905,13,15,1.307692308,1.6,13
3746,2404,5,1385530394,2013-11-27 05:33:14,54:05.4,131949.133,14,41,1.571428571,1.390243902,14
3746,5366,1,1391646764,2014-02-06 00:32:44,33:14.5,6116369.986,15,1,1.533333333,1,15
3746,3000,1,1392751139,2014-02-18 19:18:59,32:44.5,1104374.983,16,18,1.5,1.444444444,16
3746,4562,7,1393859183,2014-03-03 15:06:23,18:59.5,1108044.01,17,8,1.823529412,1.75,17
3746,3630,1,1393957198,2014-03-04 18:19:58,06:23.5,98014.7951,18,11,1.777777778,3.272727273,18
3746,5403,4,1395359837,2014-03-20 23:57:17,19:58.3,1402638.338,19,9,1.894736842,1.555555556,19
3746,1018,2,1401751494,2014-06-02 23:24:54,57:16.6,6391657.406,20,137,1.9,2.605839416,20
3747,3660,1,1364268169,2013-03-26 03:22:49,0,0,1,3,1,-2,1
3748,3571,6,1365128984,2013-04-05 02:29:44,0,0,1,14,6,1.785714286,1
3749,3653,1,1364237343,2013-03-25 18:49:03,0,0,1,21,1,1.333333333,1
3749,664,1,1364360651,2013-03-27 05:04:11,49:03.0,123307.9383,2,34,1,1.352941176,2
3750,546,1,1369240934,2013-05-22 16:42:14,0,0,1,112,1,1.321428571,1
3750,1612,1,1372803342,2013-07-02 22:15:42,42:13.9,3562408.398,2,29,1,1.655172414,2
3750,35,2,1372931102,2013-07-04 09:45:02,15:42.3,127760.066,3,381,1.333333333,1.887139108,3
3750,4457,1,1372963071,2013-07-04 18:37:51,45:02.4,31968.25302,4,2,1.25,1,4
3750,1948,1,1377348087,2013-08-24 12:41:27,37:50.6,4385016.549,5,35,1.2,2.371428571,5
3750,3122,1,1377722167,2013-08-28 20:36:07,41:27.2,374080.0376,6,3,1.166666667,1,6
3750,4482,2,1378199704,2013-09-03 09:15:04,36:07.2,477536.5619,7,3,1.285714286,1.666666667,7
3750,4197,1,1378211449,2013-09-03 12:30:49,15:03.8,11744.7697,8,89,1.25,2.134831461,8
3750,545,1,1383919045,2013-11-08 13:57:25,30:48.6,5707596.875,9,63,1.222222222,1.873015873,9
3750,5009,1,1384787247,2013-11-18 15:07:27,57:25.4,868201.1656,10,2,1.2,1,10
3750,4217,2,1385640808,2013-11-28 12:13:28,07:26.6,853561.7109,11,9,1.272727273,1.111111111,11
3750,5045,1,1385756275,2013-11-29 20:17:55,13:28.3,115466.5561,12,2,1.25,1,12
3750,900,2,1386005828,2013-12-02 17:37:08,17:54.9,249552.6446,13,9,1.307692308,1.555555556,13
3750,2565,3,1386443623,2013-12-07 19:13:43,37:07.5,437795.1915,14,15,1.428571429,1.533333333,14
3750,5118,-2,1387458544,2013-12-19 13:09:04,13:42.7,1014920.822,15,1,1.2,-2,15
3751,3018,1,1364245272,2013-03-25 21:01:12,0,0,1,44,1,2.772727273,1
3752,3669,5,1364266800,2013-03-26 03:00:00,0,0,1,31,5,1.580645161,1
3755,3669,5,1364302401,2013-03-26 12:53:21,0,0,1,32,5,1.6875,1
3756,1383,-10,1364313077,2013-03-26 15:51:17,0,0,1,96,-10,-2.416666667,1
3756,3744,10,1364314603,2013-03-26 16:16:43,51:17.3,1525.33258,2,69,0,-8.971014493,2
3756,2017,10,1364314614,2013-03-26 16:16:54,16:42.7,11.20353007,3,29,3.333333333,-4.620689655,3
3756,3757,10,1364314657,2013-03-26 16:17:37,16:53.9,42.95539999,4,17,5,-7.647058824,4
3756,2962,10,1364315047,2013-03-26 16:24:07,17:36.8,389.78985,5,12,6,-2.583333333,5
3756,2934,10,1364499378,2013-03-28 19:36:18,24:06.6,184331.1184,6,28,6.666666667,2.428571429,6
3756,3795,-10,1374234443,2013-07-19 11:47:23,36:17.7,9735065.444,7,2,4.285714286,-10,7
3756,3794,-10,1374234445,2013-07-19 11:47:25,47:23.2,1.973389864,8,2,2.5,-10,8
3756,3793,-10,1374234447,2013-07-19 11:47:27,47:25.2,2.202890158,9,2,1.111111111,-10,9
3756,3792,-10,1374234451,2013-07-19 11:47:31,47:27.4,3.521479845,10,3,0,-10,10
3756,3791,-10,1374234455,2013-07-19 11:47:35,47:30.9,3.756940126,11,3,-0.909090909,-10,11
3756,3790,-10,1374234457,2013-07-19 11:47:37,47:34.6,2.600589991,12,3,-1.666666667,-10,12
3756,3788,-10,1374234470,2013-07-19 11:47:50,47:37.2,13.04425001,13,3,-2.307692308,-10,13
3756,3789,-10,1374234478,2013-07-19 11:47:58,47:50.3,8.163049937,14,3,-2.857142857,-10,14
3756,3787,-10,1374234487,2013-07-19 11:48:07,47:58.5,8.976769924,15,3,-3.333333333,-10,15
3756,2028,-10,1374237719,2013-07-19 12:41:59,48:07.4,3231.54921,16,274,-3.75,0.879562044,16
3756,1334,-10,1374237737,2013-07-19 12:42:17,41:59.0,17.55624008,17,128,-4.117647059,1.46875,17
3756,1318,10,1374237757,2013-07-19 12:42:37,42:16.5,20.11462998,18,17,-3.333333333,1.882352941,18
3756,1363,-10,1374237771,2013-07-19 12:42:51,42:36.6,13.88599992,19,38,-3.684210526,1.210526316,19
3756,3786,-10,1374237785,2013-07-19 12:43:05,42:50.5,14.72938013,20,3,-4,-10,20
3756,1810,-10,1374237804,2013-07-19 12:43:24,43:05.3,18.39969993,21,230,-4.285714286,1.982608696,21
3756,2388,-10,1374237834,2013-07-19 12:43:54,43:23.7,30.27089,22,103,-4.545454545,0.699029126,22
3757,2017,10,1364313794,2013-03-26 16:03:14,0,0,1,30,10,-4.133333333,1
3757,3756,10,1364313808,2013-03-26 16:03:28,03:14.5,13.69579005,2,17,10,-7.647058824,2
3757,2962,10,1364315348,2013-03-26 16:29:08,03:28.2,1539.95141,3,13,10,-1.615384615,3
3757,2934,10,1364499601,2013-03-28 19:40:01,29:08.1,184252.517,4,29,10,2.689655172,4
3757,2028,-10,1374234278,2013-07-19 11:44:38,40:00.6,9734677.181,5,275,6,0.84,5
3757,1363,-10,1374234283,2013-07-19 11:44:43,44:37.8,5.460809946,6,39,3.333333333,0.923076923,6
3757,1318,-10,1374234288,2013-07-19 11:44:48,44:43.3,5.113110065,7,18,1.428571429,1.222222222,7
3757,1810,-10,1374234299,2013-07-19 11:44:59,44:48.4,10.49101996,8,231,0,1.930735931,8
3757,3786,-10,1374234322,2013-07-19 11:45:22,44:58.9,23.40233994,9,4,-1.111111111,-10,9
3757,3787,-10,1374234324,2013-07-19 11:45:24,45:22.3,2.124170065,10,4,-2,-10,10
3757,3788,-10,1374234327,2013-07-19 11:45:27,45:24.4,2.637099981,11,4,-2.727272727,-10,11
3757,3789,-10,1374234333,2013-07-19 11:45:33,45:27.1,6.075999975,12,4,-3.333333333,-10,12
3757,3790,-10,1374234333,2013-07-19 11:45:33,45:33.1,0.102479935,13,4,-3.846153846,-10,13
3757,3791,-10,1374234334,2013-07-19 11:45:34,45:33.2,1.212810039,14,4,-4.285714286,-10,14
3757,3792,-10,1374234336,2013-07-19 11:45:36,45:34.4,2.056169987,15,4,-4.666666667,-10,15
3757,3793,-10,1374234343,2013-07-19 11:45:43,45:36.5,6.770660162,16,3,-5,-10,16
3757,3794,-10,1374234343,2013-07-19 11:45:43,45:43.3,0.095949888,17,3,-5.294117647,-10,17
3757,3795,-10,1374234347,2013-07-19 11:45:47,45:43.4,4.027060032,18,3,-5.555555556,-10,18
3758,3666,1,1364315524,2013-03-26 16:32:04,0,0,1,9,1,1.444444444,1
3759,2962,10,1364315783,2013-03-26 16:36:23,0,0,1,14,10,-0.785714286,1
3759,3744,10,1364315789,2013-03-26 16:36:29,36:23.1,5.77789998,2,70,10,-8.7,2
3759,3756,10,1364315793,2013-03-26 16:36:33,36:28.9,3.815960169,3,18,10,-6.666666667,3
3759,3757,10,1364315796,2013-03-26 16:36:36,36:32.7,2.957319975,4,18,10,-6.666666667,4
3759,2017,10,1364315801,2013-03-26 16:36:41,36:35.6,5.572160006,5,31,10,-3.677419355,5
3759,2934,10,1364499696,2013-03-28 19:41:36,36:41.2,183894.4224,6,30,10,2.933333333,6
3759,1810,-10,1374232792,2013-07-19 11:19:52,41:35.6,9733096.521,7,232,7.142857143,1.879310345,7
3759,2388,-10,1374234112,2013-07-19 11:41:52,19:52.2,1320.25886,8,104,5,0.596153846,8
3759,1318,-10,1374234116,2013-07-19 11:41:56,41:52.4,3.498759985,9,19,3.333333333,0.631578947,9
3759,1363,-10,1374234123,2013-07-19 11:42:03,41:55.9,7.200469971,10,40,2,0.65,10
3759,2028,-10,1374234129,2013-07-19 11:42:09,42:03.1,5.779269933,11,276,0.909090909,0.800724638,11
3759,3786,-10,1374234148,2013-07-19 11:42:28,42:08.9,19.38843012,12,5,0,-10,12
3759,3787,-10,1374234156,2013-07-19 11:42:36,42:28.3,7.515409946,13,5,-0.769230769,-10,13
3759,3788,-10,1374234158,2013-07-19 11:42:38,42:35.8,2.425369978,14,5,-1.428571429,-10,14
3759,3789,-10,1374234162,2013-07-19 11:42:42,42:38.2,3.298719883,15,5,-2,-10,15
3759,3790,-10,1374234176,2013-07-19 11:42:56,42:41.5,14.19848013,16,5,-2.5,-10,16
3759,3791,-10,1374234176,2013-07-19 11:42:56,42:55.7,0.079180002,17,5,-2.941176471,-10,17
3759,3792,-10,1374234176,2013-07-19 11:42:56,42:55.8,0.079869985,18,5,-3.333333333,-10,18
3759,3793,-10,1374234176,2013-07-19 11:42:56,42:55.9,0.088289976,19,4,-3.684210526,-10,19
3759,3794,-10,1374234180,2013-07-19 11:43:00,42:56.0,3.855170012,20,4,-4,-10,20
3759,3795,-10,1374234183,2013-07-19 11:43:03,42:59.8,3.626699924,21,4,-4.285714286,-10,21
3760,2962,10,1364316381,2013-03-26 16:46:21,0,0,1,15,10,-0.066666667,1
3760,2017,10,1364316391,2013-03-26 16:46:31,46:20.9,10.23498011,2,32,10,-3.25,2
3760,3756,10,1364316398,2013-03-26 16:46:38,46:31.1,6.825129986,3,19,10,-5.789473684,3
3760,3757,10,1364316401,2013-03-26 16:46:41,46:37.9,3.329249859,4,19,10,-5.789473684,4
3760,3759,10,1364316407,2013-03-26 16:46:47,46:41.3,5.439730167,5,16,10,-7.5,5
3760,3744,10,1364316409,2013-03-26 16:46:49,46:46.7,2.542929888,6,71,10,-8.436619718,6
3760,2934,10,1364499782,2013-03-28 19:43:02,46:49.3,183372.9947,7,31,10,3.161290323,7
3760,1810,-10,1374232886,2013-07-19 11:21:26,43:02.2,9733103.495,8,233,7.5,1.82832618,8
3760,3786,-10,1374233025,2013-07-19 11:23:45,21:25.7,138.9521799,9,6,5.555555556,-10,9
3760,3787,-10,1374233030,2013-07-19 11:23:50,23:44.7,5.115509987,10,6,4,-10,10
3760,3788,-10,1374233036,2013-07-19 11:23:56,23:49.8,5.883630037,11,6,2.727272727,-10,11
3760,3789,-10,1374233038,2013-07-19 11:23:58,23:55.7,2.549020052,12,6,1.666666667,-10,12
3760,3790,-10,1374233043,2013-07-19 11:24:03,23:58.2,4.522919894,13,6,0.769230769,-10,13
3760,3791,-10,1374233045,2013-07-19 11:24:05,24:02.8,2.594990015,14,6,0,-10,14
3760,3792,-10,1374233048,2013-07-19 11:24:08,24:05.4,2.924690008,15,6,-0.666666667,-10,15
3760,3793,-10,1374233052,2013-07-19 11:24:12,24:08.3,4.204020023,16,5,-1.25,-10,16
3760,3794,-10,1374233056,2013-07-19 11:24:16,24:12.5,3.529139996,17,5,-1.764705882,-10,17
3760,3795,-10,1374233061,2013-07-19 11:24:21,24:16.0,4.597990036,18,5,-2.222222222,-10,18
3760,2028,-10,1374233189,2013-07-19 11:26:29,24:20.6,127.89762,19,277,-2.631578947,0.761732852,19
3760,1334,-10,1374233473,2013-07-19 11:31:13,26:28.5,284.2813101,20,129,-3,1.379844961,20
3760,1363,-10,1374233938,2013-07-19 11:38:58,31:12.8,465.2906199,21,41,-3.333333333,0.390243902,21
3760,1318,-10,1374233945,2013-07-19 11:39:05,38:58.1,7.194770098,22,20,-3.636363636,0.1,22
3760,2388,-10,1374233990,2013-07-19 11:39:50,39:05.3,44.8700099,23,105,-3.913043478,0.495238095,23
3762,3763,1,1364322725,2013-03-26 18:32:05,0,0,1,1,1,1,1
3763,3762,1,1364322734,2013-03-26 18:32:14,0,0,1,1,1,1,1
3764,3547,1,1364962080,2013-04-03 04:08:00,0,0,1,6,1,1.666666667,1
3764,3578,1,1370039017,2013-05-31 22:23:37,07:59.8,5076937.455,2,23,1,0.826086957,2
3764,3892,1,1370194914,2013-06-02 17:41:54,23:37.2,155897.0041,3,9,1,1.333333333,3
3764,3531,5,1370304781,2013-06-04 00:13:01,41:54.2,109866.944,4,10,2,0.2,4
3764,3669,2,1370664413,2013-06-08 04:06:53,13:01.2,359631.8656,5,33,2,1.696969697,5
3764,3465,1,1370924818,2013-06-11 04:26:58,06:53.0,260404.9377,6,29,1.833333333,1.379310345,6
3765,1953,1,1364331017,2013-03-26 20:50:17,0,0,1,139,1,1.841726619,1
3765,3018,1,1364331055,2013-03-26 20:50:55,50:16.7,38.65539002,2,45,1,2.733333333,2
3765,3620,1,1364921275,2013-04-02 16:47:55,50:55.4,590219.4877,3,4,1,1,3
3766,1352,5,1364374157,2013-03-27 08:49:17,0,0,1,75,5,1.373333333,1
3766,4175,1,1367657604,2013-05-04 08:53:24,49:16.9,3283447.123,2,1,3,1,2
3766,3018,1,1367679287,2013-05-04 14:54:47,53:24.0,21683.21569,3,46,2.333333333,2.695652174,3
3766,3260,1,1367679328,2013-05-04 14:55:28,54:47.2,40.79005003,4,18,2,2.833333333,4
3766,1512,1,1408223191,2014-08-16 21:06:31,55:28.0,40543862.53,5,22,1.8,1.909090909,5
3767,3649,1,1364353038,2013-03-27 02:57:18,0,0,1,41,1,2.146341463,1
3767,3735,1,1364361813,2013-03-27 05:23:33,57:17.9,8775.19405,2,58,1,1.344827586,2
3767,35,1,1364565558,2013-03-29 13:59:18,23:33.1,203744.8094,3,382,1,1.884816754,3
3767,3738,2,1364628489,2013-03-30 07:28:09,59:17.9,62930.99681,4,15,1.25,0.333333333,4
3767,3832,1,1365236949,2013-04-06 08:29:09,28:08.9,608460.3325,5,2,1.2,1,5
3767,606,1,1365377476,2013-04-07 23:31:16,29:09.2,140526.8751,6,15,1.166666667,1.8,6
3767,2642,1,1365884965,2013-04-13 20:29:25,31:16.1,507488.7935,7,304,1.142857143,2.565789474,7
3767,4035,1,1367087301,2013-04-27 18:28:21,29:24.9,1202336.431,8,2,1.125,5.5,8
3767,4172,1,1368918977,2013-05-18 23:16:17,28:21.3,1831675.577,9,94,1.111111111,2.893617021,9
3767,2942,1,1372739358,2013-07-02 04:29:18,16:16.9,3820380.796,10,59,1.1,1.966101695,10
3767,546,1,1372801330,2013-07-02 21:42:10,29:17.7,61972.1456,11,113,1.090909091,1.318584071,11
3767,4495,1,1373398504,2013-07-09 19:35:04,42:09.8,597174.4933,12,1,1.083333333,1,12
3768,3219,1,1364398563,2013-03-27 15:36:03,0,0,1,44,1,3.022727273,1
3768,3653,1,1364421628,2013-03-27 22:00:28,36:03.0,23065.13607,2,22,1,1.318181818,2
3768,2625,1,1364488339,2013-03-28 16:32:19,00:28.1,66711.02359,3,85,1,2.294117647,3
3769,361,7,1364400806,2013-03-27 16:13:26,0,0,1,32,7,1.53125,1
3769,2642,2,1364473774,2013-03-28 12:29:34,13:25.9,72968.37506,2,305,4.5,2.563934426,2
